2183,"1 |  /  | 15 | 118 500 € | 2418 €/m² | Ap. 2 camere, Tatarasi, TVA 21% inclus, 49 mp, garaj subteran inclus! | Strada Han Tatar, Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Etaj | 5 etajul | Vezi descrierea anunțului | Apartament 2 camere open space de vânzare – Tătărași, Iași | Bloc nou | Mobilat & utilat | Garaj subteran inclus

Ideal pentru investitie, fiind posibilitatea achizitiei cu preluarea contractului de i... | Reactualizat | Imo Hub | Agenție imobiliară"
2184,"1 |  /  | 21 | 100 430 € | 2009 €/m² | Apartament 2 camere în Copou – ULTIMELE BUC DISPONIBILE LA ACEST PRET | Copou, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 2 camere – 50 mp utili (inclusiv balcon) – CopouÎți propunem spre vanzare un apartament modern, situat într-un ansamblu rezidențial nou din Copou, într-o zonă liniștită și exclusivistă. Loc... | Creative Real Imob | Agenție imobiliară"
2185,"1 |  /  | 10 | 127 900 € | 1881 €/m² | 3 camere decomandat Nicolina | Nicolina 2, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 68 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Propunem spre achizitie un apartament cu 3 camere, model decomandat, situat la etajul 3 din 4 al unui bloc construit in 1982 in zona Nicolina 2
Apartamentul are suprafata de 68 mp, este complet decom... | Smart Casa Imobiliare | Agenție imobiliară"
2186,"1 |  /  | 21 | 149 000 € | 3041 €/m² | 2 camere  49 mp zona tirgul cucu la strada  bloc cu lift 149.000 euro | Strada Cucu, Centru, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Etaj | 6 etajul | Vezi descrierea anunțului | Agentia Sorin Filip Imobiliare , va propune spre vinzare un apartament cu 2 camere 49 mp , zona tirgul cucului la bulevard ,etajul 6 din 9 cu lift , mobilat si utilat complet , se vinde exact ca in fo... | Reactualizat | Sorin Filip imobiliare srl | Agenție imobiliară"
2187,"1 |  /  | 8 | 55 000 € | 1618 €/m² | Apartament NOU 1 camera, 34 mp, etaj intermediar, Cartier Visoianu | CUG, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 34 m² | Vezi descrierea anunțului | Apartament NOU cu 1 camera, DECOMANDAT, cu o suprafata de 34 mp, aflat la etaj INTERMEDIAR, intr-un BLOC NOU din Cartierul VisoianuDisponibililtati pe mai multe etaje intermediare!Apartamentele propus... | Reactualizat | Greenland Imobiliare | Agenție imobiliară"
2188,"1 |  /  | 9 | 154 900 € | 2383 €/m² | Ap 2 cam, 64 mp + parcare subterană – Royal Town Copou 154.900 € | Carol I, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 65 m² | Etaj | 5 etajul | Vezi descrierea anunțului | Complex Royal Town, Aleea Sadoveanu, Copou – Iași

Descriere apartament
Vă propunem spre vânzare un apartament modern, cu 2 camere și loc de parcare subteran, situat în prestigiosul ansamblu Royal ... | Stil Imobil | Agenție imobiliară"
2189,"1 |  /  | 7 | 87 145 € | 1450 €/m² | Visul urban devine realitate – 2 camere cu balcon & finisaje premium | Stradela Moara de Vant, Moara de Vant, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 60.1 m² | Etaj | 1 etajul | Vezi descrierea anunțului | casa-alba.ro - din 2001
Impartim bucuria de a fi acasa!

Vrei sa ai parte de un stil de viata echilibrat, unde confortul urban se imbina armonios cu frumusetea naturii? Descopera un loc in care aju... | Agentia Imobiliara Casa Alba | Agenție imobiliară"
2190,"1 |  /  | 7 | 67 643 € | 1450 €/m² | Rasfata-te cu rafinamentul! 1 camera in BLOC NOU, finisaje premium | Stradela Moara de Vant, Moara de Vant, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 46.65 m² | Etaj | 1 etajul | Vezi descrierea anunțului | casa-alba.ro - din 2001
Impartim bucuria de a fi acasa!

Vrei sa ai parte de un stil de viata echilibrat, unde confortul urban se imbina armonios cu frumusetea naturii? Descopera un loc in care aju... | Agentia Imobiliara Casa Alba | Agenție imobiliară"
2191,"1 |  /  | 7 | 140 534 € | 1450 €/m² | Alege noul standard de confort! 3 camere in BLOC NOU, finisaje premium | Stradela Moara de Vant, Moara de Vant, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 96.92 m² | Etaj | 1 etajul | Vezi descrierea anunțului | casa-alba.ro - din 2001
Impartim bucuria de a fi acasa!

Vrei sa ai parte de un stil de viata echilibrat, unde confortul urban se imbina armonios cu frumusetea naturii? Descopera un loc in care aju... | Agentia Imobiliara Casa Alba | Agenție imobiliară"
2192,"1 |  /  | 19 | 159 900 € | 2855 €/m² | 2 cam SD Royal Town, 56 mp, 2 balcoane, parcare, mobilat ,159.900 € | Carol I, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 56 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 2 camere  – Royal Town

 Suprafață utilă: 46 mp
 Suprafață totală: 56 mp (incluzând 2 balcoane spațioase)
 Loc de parcare inclus
 Intabulat – se vinde mobilat și utilat complet

 Com... | Stil Imobil | Agenție imobiliară"
2193,"125 500 € | 1782 €/m² | Apartament 3 camere decomandat - 71 mp - Mircea cel Bătran ! | Mircea cel Batran, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70.41 m² | Etaj | 6 etajul | Vezi descrierea anunțului | Vă prezentăm un apartament spațios cu 3 camere, situat la etajul 6 din 10, în zona Mircea cel Bătrân – una dintre cele mai accesibile și bine conectate zone ale orașului.

 Suprafață totală: 71 mp
... | Stil Imobil | Agenție imobiliară"
2194,"1 |  /  | 9 | 60 000 € | 1935 €/m² | Apartament 1 cameră- Hlincea(în imediata apropiere de fostul Dedeman) | Ciurea, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 31 m² | Etaj | parter | Vezi descrierea anunțului | LIR Imobiliare vă propune spre vânzare un apartament cu 1 cameră(tip studio)situat la parter, într-un bloc nou, în zona Mantaua Roșie (fostul Dedeman).

 Localizare excelentă
Apartamentul se află î... | Lir Imobiliare | Agenție imobiliară"
2195,"1 |  /  | 9 | 91 500 € | 1525 €/m² | Apartament 3 camere, decomandat, 60 mp, bloc 1983, Galata | Mircea cel Batran, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 60 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 3 camere, DECOMANDAT, aflat la etajul 4/4 intr-un bloc din anul 1983 din zona GalataApartamentul are o suprafata de 60 mp si este compus din: camera de zi, 2 dormitoare, bucatarie separata,... | Greenland Imobiliare | Agenție imobiliară"
2196,"1 |  /  | 9 | 112 000 € | 1600 €/m² | Etaj 1 Apartament 2 Camere Bucium- LIDL 72 Mp Finalizat | Bucium, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 70 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Vă propun spre vânzare un apartament cu 2 camere, situat în zona Bucium, într-un imobil nou, finalizat, cu toate utilitățile racordate.

 Localizare:
	•	Zona liniștită, cu acces rapid către oraș
	... | Inovaty Home Imobiliare  | Agenție imobiliară"
2197,"1 |  /  | 13 | 131 000 € | 2015 €/m² | 3 CAMERE DECOMANDAT - ETAJ INTERMEDIAR - MOBILAT SI UTILAT - PACURARI | Pacurari, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 65 m² | Etaj | 3 etajul | Vezi descrierea anunțului | V&#259; propunem spre v&acirc;nzare un apartament cu 3 camere cu o suprafata de 65 mp, situat la etajul 3 din 5, &icirc;n zona P&#259;curari, &icirc;n apropiere de sta&#539;iile de autobuz, supermarke... | IDEAL HOME | Agenție imobiliară"
2198,"1 |  /  | 10 | 60 000 € | 2000 €/m² | Apartament cu 2 camere in Podu Ros - Sensul Giratoriu | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 30 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere situat in Podu Ros - sensul Giratoriu, pe etajul intermediar al unui bloc neafectat seismic. Apartamentul este dotat cu Aer Conditionat, tamplarie PV... | Locuinta Confortabila | Agenție imobiliară"
2199,"1 |  /  | 9 | 119 900 € | 2141 €/m² | Vand apartament 2 camere | Centru, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 56 m² | Etaj | parter | Vezi descrierea anunțului | Vand apartament cu 2 camere, 56 mp, zona belvedere, Aleea Tudor Neculai.
Apartamentul este recent renovat.
Pret 121900€ negociabil.
Rog seriozitate, pentru detalii suplimentare: 0771346968 | Agenție imobiliară"
2200,"1 |  /  | 9 | 79 990 € | 1818 €/m² | Apartament 2 camere decomandat - Dacia - Profesor I. Simionescu - bloc | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 44 m² | Etaj | parter | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere modelul decomandat, cu suprafata de 44mp, bucatarie mare, situat la parter din 4, intr-un bloc construit in anul 1980 fara risc seismic!Apartamentul ... | IDEAL HOME | Agenție imobiliară"
2201,"1 |  /  | 10 | 127 000 € | 2309 €/m² | Apartament cu 2 camere de vanzare, renovat complet, Gara | Gara, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 55 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament de vanzare cu 2 camere | GaraCompania Evo Imobiliare va propune spre vanzare un apartament cu 2 camere situat in zona Gara, la etajul 4 al unui bloc cu 4 etaje.Apartamentul este renovat com... | Evo Imobiliare | Agenție imobiliară"
2202,"1 |  /  | 9 | 77 900 € | 2291 €/m² | Apartament 2 camere mobilat, parter, cu balcon, Alexandru cel Bun | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 34 m² | Etaj | parter | Vezi descrierea anunțului | Alexandru - Pta Alexandru , 2 camere, mobilatVa propunem spre vanzare un apartament cu 2 camere, situat in zona Alexandru cel Bun - Pta Alexandru la parter din 4 intr-un bloc construit in anul 1973 Do... | Top Imobil | Agenție imobiliară"
2203,"1 |  /  | 8 | 93 900 € | 2290 €/m² | 1 cameră decomandat, mobilat/utilat, Tudor Vladimirescu – 93.900 € neg | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 41 m² | Etaj | 10+ etajul | Vezi descrierea anunțului | Se vinde apartament cu 1 cameră decomandat, situat la etajul 11/13 în complexul rezidențial Rivers Towers, cu o suprafață totală de 40,55 m² (suprafață utilă 35,75 m² + balcon tip terasă de 4,80 m²).... | Stil Imobil | Agenție imobiliară"
2204,"1 |  /  | 9 | 80 000 € | 1778 €/m² | Apartament 2 camere Dacia-parter | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 45 m² | Etaj | parter | Vezi descrierea anunțului | Se vinde apartament cu 2 camere decomandat in zona Dacia pe strada Prof. I. Simionescu.Este situat la parter din 4, nu detine balcon, blocul este din 1980 din placi de beton si nu prezinta risc seismi... | IDEAL HOME | Agenție imobiliară"
2205,"1 |  /  | 8 | 89 500 € | 1598 €/m² | Apartament 2 camere , et.4/4 ,  56  mp – Nicolina, Prima Stație | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 56 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Oferim spre vânzare un apartament cu 2 camere, situat în zona Nicolina – Prima Stație, una dintre cele mai căutate și accesibile zone din Iași.
Proprietatea are o suprafață construită de 56 mp și est... | Stil Imobil | Agenție imobiliară"
2206,"1 |  /  | 8 | 89 999 € | 2571 €/m² | P.F. Apartament cu o camera, Tatarasi, 40mp, decomandat | Aviatiei, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 35 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Persoană fizică vand Apartament 1 camera decomandat cu suprafata totala de 39.6mp . din care 34.7mp utili si 4.9 mp balcon deschis, situat la etajul 2/8. | Agenție imobiliară"
2207,"1 |  /  | 21 | 430 000 € | 1792 €/m² | dublex  premium   zona tatarasi sud  240 mp  430.000 euro neg | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 6 camere | Prețul pe metru pătrat | 240 m² | Etaj | 1 etajul | Vezi descrierea anunțului | agentia sorin filip imobiliare , va propune spre vinzare un duplex , premium zona tatarasi sud , doi baietii , suprafata totala de 240 metri , plus teren 120 mp , ideal pentru 2doua familii cu copii ,... | Reactualizat | Sorin Filip imobiliare srl | Agenție imobiliară"
2208,"1 |  /  | 9 | 97 000 € | 1672 €/m² | Apartament 2 camere zona Canta | Canta, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 58 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere decomandat aflat in zona Canta. Apartamentul se afla la etajul 4/4 al unui bloc din 1984 cu hidroizolatia refacuta recent (in urma cu 4 ani). Apartam... | Smart Casa Imobiliare | Agenție imobiliară"
2209,"1 |  /  | 13 | 139 000 € | 1655 €/m² | Apartament 4 cam, semi - decomandat, de vanzare zona Tatarasi - Dispec | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 84 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament 4 camere &ndash; T&#259;t&#259;ra&#537;i Dispecer, 15 min de Iulius Mall &Icirc;&#539;i prezent&#259;m spre v&acirc;nzare un apartament cu 4 camere semi-decomandat, situat la etajul 3 4, &i... | IMPERIA IMOBILIARE | Agenție imobiliară"
2210,"1 |  /  | 10 | 97 500 € | 1434 €/m² | Apartament 3 camere Decomandat - Podu Ros | Podu Ros, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 68 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament cu 3 camere, DECOMANDAT, aflat la etajul 4 ( cu pod deasupra ), intr-un bloc din zona Podu RosApartamentul are o suprafata de aproximativ 68 mp... | Top Imobil | Agenție imobiliară"
2211,"1 |  /  | 11 | 119 000 € | 2288 €/m² | Apartament 3 Camere Alexandru cel Bun | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 52 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Propun spre cumparare un apartament cu 3 camere in alexandru cel bun, in piata voievozilor.Este situat pe strada basarabi nr 3, exact langa zona olimp si este situat la etajul 2 din 4, orientat exclus... | IDEAL HOME | Agenție imobiliară"
2212,"1 |  /  | 11 | 129 000 € | 1792 €/m² | Apartament 3 Camere Decomandat Alexandru cel Bun | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Vand apartament cu 3 camere Decomandat in zona Alexandru cel bun, la olimpEste situat la etajul 2 din 10, cu o suprafata de 72 mp totali.Este renovat si se vinde complet mobilat si utilat.Imobilul est... | IDEAL HOME | Agenție imobiliară"
2213,"1 |  /  | 6 | 52 500 € | 1810 €/m² | Ap 1 camera, etajul1, 32 mp, mobilat si utilat! Loc de parcare inclus | Miroslava, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 29 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 1 camere decomandat, cu o suprafata de 32 mp, situat la etajul 1 din 2, intr-un bloc nou (2020) din cadrul proiectului Astoria Residence &ndash; Lunca Cetatui... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară"
2214,"1 |  /  | 9 | 53 000 € | 1767 €/m² | Apartament cu o camera, mobilat -utilat, zona Capat Cug | CUG, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 30 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament cu o cameră, decomandat, zona Capat Cug - Lunca Cetățuii-Mobilat -utilat complet-Loc de parcare inclus in pret-bloc din caramida- izolație exterioară cu termosistem de 10 cm- tâmplărie pvc ... | Olireea imobiliare | Agenție imobiliară"
2215,"1 |  /  | 12 | 96 000 € | 1846 €/m² | Selgros - 2 Camere Decomandat -Etaj 1 -Bloc 1986 | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 52 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Va propunem  spre vanzare un apartament cu 2  Camere Decomandat   , situat in zona Nicolina - Cug .Imobilul se afla la etajul 1 al unui   bloc cu 4  nivele  , blocul fiind  construit in anul 1986  int... | IDEAL HOME | Agenție imobiliară"
2216,"1 |  /  | 13 | 79 000 € | 1580 €/m² | Apartament 2 camere Tudor Vladimirescu - Iulius Mall! | Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Tudor Vladimirescu - Iulius Mall, la bulevard, apartament 2 camere confort I, cu bucatarie inchisa, centrala termica, geam la baie, balcon inchis, liber, pozitionat excelent langa Iulius Mall, Faculta... | IMPERIA IMOBILIARE | Agenție imobiliară"
2217,"1 |  /  | 5 | 102 475 € | 2197 €/m² | Ap. 1 Camera, 46,65 m2,  Păcurari-MUTARE IMEDIATA-CLADIRE INTABULATA! | Pacurari, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 46.65 m² | Vezi descrierea anunțului | Apartament 1 Camera, bloc nou, suprafață 46,65 m2, Zona Păcurari cu MUTARE IMEDIATA in bloc finalizat si cladire intabulata!T&amp;R Millennium vă prezintă un nou concept imobiliar de apartamente spați... | Reactualizat | Office TR Millennium | Agenție imobiliară"
2218,"1 |  /  | 10 | 101 399 € | 1570 €/m² | Apartament 2 Camere TIP B08, suprafață 64,6 m2, Zona Tatarasi-Venetia | Aviatiei, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 64.6 m² | Etaj | 6 etajul | Vezi descrierea anunțului | Dezvoltator: Apartament 2 Camere TIP B08, suprafață 64,6 m2, Zona Tatarasi-VenetiaMillennium Tatarasi vă prezintă un nou concept imobiliar de apartamente spațioase cu 2 si 3 camere.Modalitati de plată... | Reactualizat | Office TR Millennium | Agenție imobiliară"
2219,"1 |  /  | 6 | 79 500 € | 1622 €/m² | Apartament 2 camere decomandat Valea Lupului | Pacurari, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Etaj | parter | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere decomandat situat in zona Valea Lupului din Iasi. Apartamentul se afla la parterul unui bloc nou, si are o suprafata de 49mp. Apartamentul are si un ... | Smart Casa Imobiliare | Agenție imobiliară"
2220,"1 |  /  | 9 | 58 900 € | 1785 €/m² | Apartament 1 camera, renovat si mobilat, ETAJ 1, Tatarasi | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 33 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament 1 camera, renovat si mobilat, aflat la ETAJUL 1 intr-un bloc FARA RISC seismic din Tatarasi, langa BULEVARD si statia de tramvaiApartamentul are o suprafata de aproximativ 32 mp si este com... | Greenland Imobiliare | Agenție imobiliară"
2221,"1 |  /  | 10 | 92 000 € | 1673 €/m² | Apartament 2 camere, DECOMANDAT, 55 mp, bloc 1984, Oancea | Strada Oancea, Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 55 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 2 camere, DECOMANDAT, aflat la etajul 4/4 ( cu pod ) intr-un bloc din ANUL 1984 din zona OANCEAApartamentul are o suprafata de 55 mp si este compus din: camera de zi, dormitoar, bucatarie s... | Greenland Imobiliare | Agenție imobiliară"
2222,"1 |  /  | 6 | 108 000 € | 2455 €/m² | Apartament 2 camere de vanzare Pacurari | Pacurari, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 44 m² | Etaj | 8 etajul | Vezi descrierea anunțului | Apartament cu 2 camere decomandate, situat într-o zonă centrală cu acces rapid spre spitale, centre comerciale și universități, ideal pentru tineri la început de drum sau pentru investiții. Cu o supra... | FIDELIA CASA ALEXANDRU SRL | Agenție imobiliară"
2223,"1 |  /  | 9 | 95 000 € | 1696 €/m² | Apartament 2 Camere,56 mp,Bloc NOU, et 1,Finisaje Premium, Bucium Lidl | Bucium, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 56 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament 2 Camere , cu mutare sfarsitul anului 2025 , aproximativ 56 mp, BUCATARIE SEPARATA, etaj 1, Bloc NOU , PARCARE INTABLATA INCLUSA, finisaje PREMIUM, BUCIUM zona LIDL!!Apartamentul este forma... | Greenland Imobiliare | Agenție imobiliară"
2224,"1 |  /  | 11 | 59 900 € | 1997 €/m² | Apartament 2 camere, 30 mp, mobilat, etaj 3/4, Podu Ros | Podu Ros, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 30 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament 2 camere, complet mobilat si utilat, aflat la ETAJUL 3/4 intr-un bloc din zona Podu Ros, langa bulevardul SocolaApartamentul are o suprafata 30 mp si este compus din: camera de zi cu bucata... | Greenland Imobiliare | Agenție imobiliară"
2225,"1 |  /  | 8 | 100 000 € | 2857 €/m² | Apartament 1 camera in zona Palas | Strada Palas, Centru, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 35 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Agentia imobiliara Central Casa din Iasi va recomanda spre cumparare un apartament decomandat, amplasat central in zona Palas, intr-un bloc construit in 2008:- situat la etajul 1 din 5 niveluri- cu 1 ... | Central Casa | Agenție imobiliară"
2226,"1 |  /  | 8 | 175 000 € | 1842 €/m² | Apartament 4 camere Pacurari la Capat | Pacurari, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 95 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Agentia imobiliara Central Casa din Iasi va recomanda spre cumparare un apartament decomandat, amplasat in zona Capat Pacurari, intr-un bloc construit in 1986:- situat la etajul 4 din 8 niveluri- cu 4... | Central Casa | Agenție imobiliară"
2227,"1 |  /  | 14 | 89 500 € | 1279 €/m² | TVA inclus, apartament 3 camere, open space, Manta Rosie Hlincea | Strada Manastirii, Ciurea, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Tva inclus in pret! 0% comision!Apartament de 3 camere, in zona Hlincea cu acces prin Manta Rosie, la doar 1,7km fata de Lidl Poitiers! Apartamentul este compartimentat modern open-space, cu o suprafa... | Palace Imobiliare | Agenție imobiliară"
2228,"1 |  /  | 10 | 97 500 € | 1573 €/m² | Ap 2 Cam, DECOMANDAT, 62 mp, Bloc NOU, Finisaje Premium, Bucium Lidl | Bucium, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 62 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament 2 Camere , cu mutare sfarsitul anului 2025 , aproximativ 62 mp, DECOMANDAT, etaj 2, Bloc NOU , PARCARE INTABLATA INCLUSA, finisaje PREMIUM, , BUCIUM zona LIDL!!Apartamentul este de tip deco... | Greenland Imobiliare | Agenție imobiliară"
2229,"1 |  /  | 12 | 105 000 € | 1419 €/m² | Apartament 3 camere 2 bai zona Frumoasa | Frumoasa, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 74 m² | Etaj | 5 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 3 camere decomandate si 2 bai in zona Frumoasa din Iasi. Apartamentul are o suprafata de 74mp si se afla la etajul 5/7 al unui bloc din 1985. Acesta se vinde ... | Smart Casa Imobiliare | Agenție imobiliară"
2230,"60 000 € | 1935 €/m² | Apartament 1 cameră- Hlincea(în imediata apropiere de fostul Dedeman) | Ciurea, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 31 m² | Etaj | parter | Vezi descrierea anunțului | LIR Imobiliare vă propune spre vânzare un apartament cu 1 cameră(tip studio)situat la parter, într-un bloc nou, în zona Mantaua Roșie (fostul Dedeman).

 Localizare excelentă
Apartamentul se află î... | Lir Imobiliare | Agenție imobiliară"
2231,"1 |  /  | 8 | 96 000 € | 1455 €/m² | BLOC NOU - GALATA - 2 CAMERE DECOMANDAT - ETAJ 1- 66MP | Galata, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 66 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament cu 2 camere decomandat situat intr-un bloc din zona Galata.Punct de reper: Platou InsoritBlocul a fost construit in 2020, pe cadre de beton.Apartamentul este zituat la etajul 1 al unui bloc... | IDEAL HOME | Agenție imobiliară"
2232,"1 |  /  | 13 | 112 500 € | 1607 €/m² | Ap 2 Cam, DECOMANDAT, 70 mp, Bloc NOU, Finisaje Premium, Bucium Lidl | Bucium, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 70 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 2 Camere + Dressing/Debara, cu mutare sfarsitul anului 2025 , aproximativ 70  mp, DECOMANDAT, etaj 2, Bloc NOU , PARCARE INTABLATA INCLUSA, finisaje PREMIUM, , BUCIUM zona LIDL!!Apartamentu... | Greenland Imobiliare | Agenție imobiliară"
2233,"1 |  /  | 18 | 168 500 € | 2055 €/m² | APARTAMENT CU 3 CAMERE  DECOMANDAT 88 MP, finalizat si intabulat, LIDL | Manta Rosie, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 82 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Invest Imobiliare va propune spre vanzare un apartament cu 3 camere in zona POITIERS-MANTA ROSIE .Imobilul dispune de o suprafata utila totala de 88 mp si este situat la etajul 4 din 6 .COMISION 0% , ... | INVEST IMOBILIARE | Agenție imobiliară"
2234,"1 |  /  | 7 | 73 000 € | 2028 €/m² | Apartament 1 camera, decomandat, 40 mp, Nicolina II | Nicolina 2, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 36 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Se oferă spre vânzare un apartament de 1 cameră decomandat, situat într-un bloc din 1983, la etajul 4 din 5. Imobilul este izolat, dotat cu centrală termică și beneficiază de o compartimentare practic... | INVEST IMOBILIARE | Agenție imobiliară"
2235,"1 |  /  | 9 | 141 900 € | 1971 €/m² | Apartament cu 3 camere decomandat, 2 bai, loc de parcare - Pacurari – | Pacurari, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 72 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament modern, situat &icirc;ntr-un bloc nou, &icirc;n zona P&#259;curari, complexul Contemporan Homes, etajul 1 (parter in acte).Detalii apartament:-... | Top Imobil | Agenție imobiliară"
2236,"1 |  /  | 9 | 148 571 € | 1402 €/m² | Copou - Apartament 2 Camere Tip Penthouse - Comision 0% | Agronomie, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 106 m² | Etaj | 7 etajul | Vezi descrierea anunțului | Copou - Apartamente de tip penthouse - direct proprietarDescoperă eleganța și confortul apartamentelor tip penthouse cu 1 și 2 camere, situate la etajul 7 al ansamblului rezidențial nou construit din ... | Reactualizat | Landmark Real Estate SRL | Agenție imobiliară"
